iter	Logloss
1511	0.2546380436
1512	0.2546191045
1513	0.2546035175
1514	0.2545775353
1515	0.2545594634
1516	0.2545334701
1517	0.2545067153
1518	0.254491017
1519	0.2544689817
1520	0.2544471853
1521	0.254425339
1522	0.2544019528
1523	0.254380251
1524	0.254359811
1525	0.254342484
1526	0.2543241064
1527	0.2543053952
1528	0.2542930267
1529	0.2542715028
1530	0.254253631
1531	0.2542265093
1532	0.2542011442
1533	0.2541803818
1534	0.2541597751
1535	0.2541299517
1536	0.2541044309
1537	0.2540863868
1538	0.2540673088
1539	0.2540578643
1540	0.2540389363
1541	0.2540227433
1542	0.2539973671
1543	0.2539783613
1544	0.2539545193
1545	0.2539307718
1546	0.2539166579
1547	0.253897074
1548	0.2538744438
1549	0.253855716
1550	0.2538414741
1551	0.2538256425
1552	0.2537997048
1553	0.2537818886
1554	0.2537576908
1555	0.2537390019
1556	0.2537124305
1557	0.2536954148
1558	0.2536687711
1559	0.2536397928
1560	0.2536213429
1561	0.2536020647
1562	0.2535823474
1563	0.2535606122
1564	0.2535383267
1565	0.2535185371
1566	0.2534983806
1567	0.2534737215
1568	0.2534579565
1569	0.2534433756
1570	0.2534239196
1571	0.2534064314
1572	0.2533846628
1573	0.2533713327
1574	0.2533506648
1575	0.253326845
1576	0.2533106131
1577	0.2532931749
1578	0.2532667536
1579	0.2532531622
1580	0.2532253956
1581	0.2532056728
1582	0.2531852384
1583	0.2531652153
1584	0.2531364092
1585	0.2531189655
1586	0.2530932113
1587	0.2530775408
1588	0.2530565839
1589	0.2530389511
1590	0.2530193728
1591	0.2529982713
1592	0.2529715943
1593	0.2529518659
1594	0.2529233266
1595	0.2528927195
1596	0.2528651308
1597	0.2528470867
1598	0.2528225276
1599	0.2528045391
1600	0.2527877958
1601	0.2527607296
1602	0.2527386887
1603	0.2527121451
1604	0.2526993375
1605	0.2526727605
1606	0.2526587077
1607	0.2526346044
1608	0.2526110904
1609	0.2525929796
1610	0.2525761696
1611	0.2525583256
1612	0.2525469744
1613	0.2525295195
1614	0.2525027036
1615	0.252479095
1616	0.2524481488
1617	0.2524216497
1618	0.2523983246
1619	0.2523743214
1620	0.252348217
1621	0.2523254423
1622	0.2523055137
1623	0.2522875919
1624	0.2522640835
1625	0.2522428597
1626	0.2522230312
1627	0.2522006401
1628	0.2521850419
1629	0.2521519222
1630	0.2521209815
1631	0.2521000523
1632	0.252082603
1633	0.2520623965
1634	0.2520400499
1635	0.2520156798
1636	0.2519915932
1637	0.2519710754
1638	0.2519537651
1639	0.2519298786
1640	0.2519071428
1641	0.2518783257
1642	0.2518575021
1643	0.2518340826
1644	0.2518162053
1645	0.2517908068
1646	0.2517751697
1647	0.2517589267
1648	0.2517401599
1649	0.2517137831
1650	0.25169744
1651	0.2516775726
1652	0.2516546979
1653	0.2516307614
1654	0.2516144794
1655	0.2515974693
1656	0.2515787359
1657	0.2515523702
1658	0.2515317412
1659	0.2515025794
1660	0.2514802661
1661	0.2514553401
1662	0.251435217
1663	0.2514158499
1664	0.2514033369
1665	0.2513754258
1666	0.2513630573
1667	0.2513451132
1668	0.2513224497
1669	0.2512919649
1670	0.251276489
1671	0.25126516
1672	0.2512380494
1673	0.2512139017
1674	0.2512011274
1675	0.2511817547
1676	0.2511603697
1677	0.2511344265
1678	0.2511209518
1679	0.2510965261
1680	0.2510745463
1681	0.2510515938
1682	0.2510289191
1683	0.2510068782
1684	0.2509819578
1685	0.2509663485
1686	0.250941139
1687	0.2509290485
1688	0.2509011151
1689	0.2508871791
1690	0.2508645155
1691	0.2508474665
1692	0.2508225516
1693	0.2508029233
1694	0.2507797594
1695	0.2507621267
1696	0.2507270224
1697	0.2507053818
1698	0.2506770148
1699	0.2506583759
1700	0.2506309763
1701	0.2506076902
1702	0.2505872391
1703	0.2505713185
1704	0.2505513788
1705	0.2505218056
1706	0.2505111493
1707	0.2504912763
1708	0.2504756948
1709	0.2504559719
1710	0.2504346314
1711	0.2504127406
1712	0.2503889931
1713	0.2503761243
1714	0.2503560679
1715	0.2503214973
1716	0.2503053098
1717	0.2502838304
1718	0.2502591101
1719	0.2502459189
1720	0.2502212375
1721	0.2501981682
1722	0.2501673498
1723	0.2501467208
1724	0.2501281375
1725	0.2501089261
1726	0.2500837277
1727	0.2500695693
1728	0.2500474839
1729	0.2500293008
1730	0.250005003
1731	0.2499855581
1732	0.2499649513
1733	0.2499398808
1734	0.2499173896
1735	0.2498970442
1736	0.2498753145
1737	0.2498613229
1738	0.2498405549
1739	0.2498234781
1740	0.2497952279
1741	0.2497782066
1742	0.2497663718
1743	0.2497412846
1744	0.2497226068
1745	0.2496998377
1746	0.2496794922
1747	0.249663416
1748	0.2496419865
1749	0.2496201902
1750	0.2496045086
1751	0.2495853527
1752	0.2495669251
1753	0.2495517271
1754	0.2495327881
1755	0.2495161615
1756	0.249501386
1757	0.2494886784
1758	0.2494758263
1759	0.2494536631
1760	0.2494390988
1761	0.2494264246
1762	0.2494055122
1763	0.2493933827
1764	0.2493766616
1765	0.249363715
1766	0.2493533588
1767	0.2493388168
1768	0.2493238357
1769	0.2492998992
1770	0.2492769855
1771	0.2492588469
1772	0.249239502
1773	0.2492096009
1774	0.249194175
1775	0.2491771093
1776	0.2491580424
1777	0.2491393034
1778	0.2491219264
1779	0.2491080403
1780	0.2490801014
1781	0.2490508062
1782	0.2490255133
1783	0.2490109936
1784	0.2489922824
1785	0.2489703415
1786	0.2489589848
1787	0.2489395899
1788	0.2489109339
1789	0.2488955358
1790	0.2488736283
1791	0.248853394
1792	0.2488329429
1793	0.248812692
1794	0.2487960154
1795	0.2487711728
1796	0.2487519224
1797	0.2487348455
1798	0.2487146446
1799	0.2486943325
1800	0.2486672775
1801	0.2486404726
1802	0.2486181426
1803	0.2485930332
1804	0.2485756673
1805	0.2485528648
1806	0.2485396625
1807	0.2485104284
1808	0.2484950803
1809	0.2484722501
1810	0.2484583862
1811	0.2484430716
1812	0.2484270175
1813	0.2484073558
1814	0.2483864545
1815	0.2483712009
1816	0.2483590993
1817	0.248335802
1818	0.2483202372
1819	0.2483054673
1820	0.2482813473
1821	0.248266444
1822	0.2482456983
1823	0.2482294052
1824	0.2482045349
1825	0.2481902319
1826	0.2481674294
1827	0.248152754
1828	0.2481231808
1829	0.2481046197
1830	0.248078393
1831	0.2480620832
1832	0.2480389917
1833	0.2480189131
1834	0.2479941149
1835	0.2479710012
1836	0.2479536186
1837	0.2479385596
1838	0.2479240787
1839	0.247912683
1840	0.2478971794
1841	0.24787217
1842	0.2478575446
1843	0.2478414294
1844	0.2478272043
1845	0.2478073091
1846	0.2477819162
1847	0.2477702815
1848	0.2477495969
1849	0.2477249044
1850	0.2477000062
1851	0.2476750914
1852	0.2476567248
1853	0.2476338501
1854	0.2476147832
1855	0.2475983567
1856	0.2475799846
1857	0.2475708292
1858	0.247550367
1859	0.2475263971
1860	0.2475108601
1861	0.2474910316
1862	0.247463643
1863	0.2474439091
1864	0.2474278106
1865	0.2474025288
1866	0.2473884482
1867	0.2473692923
1868	0.2473492137
1869	0.2473266558
1870	0.2473059879
1871	0.2472930802
1872	0.2472700443
1873	0.2472523226
1874	0.2472308431
1875	0.2472050833
1876	0.2471878119
1877	0.2471589725
1878	0.247128054
1879	0.2471060187
1880	0.2470968743
1881	0.2470826825
1882	0.2470580845
1883	0.2470340646
1884	0.2470196449
1885	0.247004069
1886	0.2469869199
1887	0.2469700709
1888	0.2469363453
1889	0.2469262281
1890	0.246905966
1891	0.2468841975
1892	0.2468657976
1893	0.2468386203
1894	0.2468154787
1895	0.2467994914
1896	0.2467729034
1897	0.2467624971
1898	0.2467469268
1899	0.2467241409
1900	0.2467052074
1901	0.2466826106
1902	0.2466602084
1903	0.2466361774
1904	0.2466177386
1905	0.2465945359
1906	0.2465766141
1907	0.2465567856
1908	0.2465404814
1909	0.2465190297
1910	0.2465100911
1911	0.2464910631
1912	0.2464657368
1913	0.2464469145
1914	0.2464280699
1915	0.2464045448
1916	0.2463820314
1917	0.2463676172
1918	0.2463407568
1919	0.2463187214
1920	0.2462893205
1921	0.2462691696
1922	0.2462398521
1923	0.2462237981
1924	0.2462073605
1925	0.246194703
1926	0.2461762753
1927	0.2461650186
1928	0.246140076
1929	0.2461186187
1930	0.2460976951
1931	0.2460768605
1932	0.2460589498
1933	0.2460453584
1934	0.2460254409
1935	0.2460030721
1936	0.2459946392
1937	0.2459688794
1938	0.2459474556
1939	0.2459276604
1940	0.2459043743
1941	0.2458801543
1942	0.2458551783
1943	0.2458357167
1944	0.2458153434
1945	0.2457927577
1946	0.2457763035
1947	0.2457569308
1948	0.245739337
1949	0.2457214096
1950	0.2457057725
1951	0.245690847
1952	0.2456699456
1953	0.2456532579
1954	0.2456376931
1955	0.2456199436
1956	0.2455924828
1957	0.2455747333
1958	0.2455567503
1959	0.245528956
1960	0.2455135968
1961	0.2454886097
1962	0.245465318
1963	0.2454371568
1964	0.245425511
1965	0.2454039648
1966	0.2453855316
1967	0.2453630237
1968	0.2453303042
1969	0.2453118932
1970	0.2452867782
1971	0.2452736482
1972	0.2452547758
1973	0.2452236962
1974	0.245211589
1975	0.2451939785
1976	0.2451718764
1977	0.2451584795
1978	0.2451397016
1979	0.2451180332
1980	0.2450957477
1981	0.24507916
1982	0.2450675086
1983	0.2450417377
1984	0.245028691
1985	0.2450069002
1986	0.2449858599
1987	0.2449657312
1988	0.2449477705
1989	0.2449361636
1990	0.2449137669
1991	0.24489281
1992	0.2448815533
1993	0.2448660607
1994	0.2448553154
1995	0.244822607
1996	0.2448043016
1997	0.2447854126
1998	0.2447637552
1999	0.2447426927
2000	0.2447306188
2001	0.2447101066
2002	0.2446915733
2003	0.2446790658
2004	0.2446581589
2005	0.2446352119
2006	0.2446204475
2007	0.2445964277
2008	0.2445763379
2009	0.2445555255
2010	0.2445300325
2011	0.24451086
2012	0.2444946725
2013	0.2444781961
2014	0.2444579006
2015	0.2444474889
2016	0.2444302174
2017	0.2444187328
2018	0.244406998
2019	0.2443874253
2020	0.2443662126
2021	0.2443510536
2022	0.2443266001
2023	0.2443061212
2024	0.2442868431
2025	0.2442743245
2026	0.2442558913
2027	0.2442381418
2028	0.2442188525
2029	0.2441966448
2030	0.2441885122
2031	0.2441758491
2032	0.2441554981
2033	0.2441338407
2034	0.2441109493
2035	0.2440943672
2036	0.2440736659
2037	0.2440509357
2038	0.2440299843
2039	0.2440112454
2040	0.2439961252
2041	0.2439782312
2042	0.2439588641
2043	0.2439400696
2044	0.2439136372
2045	0.2438936641
2046	0.2438737467
2047	0.2438619563
2048	0.2438392317
2049	0.2438254679
2050	0.2438098697
2051	0.2437954111
2052	0.2437781564
2053	0.2437691177
2054	0.2437555373
2055	0.2437391553
2056	0.2437174535
2057	0.2437003711
2058	0.2436914658
2059	0.2436708201
2060	0.2436505247
2061	0.2436220299
2062	0.2436060593
2063	0.2435870702
2064	0.2435680088
2065	0.2435523606
2066	0.2435372794
2067	0.2435220259
2068	0.2435059107
2069	0.2434916244
2070	0.2434739416
2071	0.2434542465
2072	0.2434350962
2073	0.2434234004
2074	0.2434044724
2075	0.243391448
2076	0.2433748603
2077	0.2433644652
2078	0.2433434138
2079	0.2433256476
2080	0.2433106165
2081	0.2432896317
2082	0.2432726438
2083	0.2432545052
2084	0.24323093
2085	0.243212847
2086	0.2431984662
2087	0.243177337
2088	0.2431542955
2089	0.2431403927
2090	0.243122949
2091	0.2431093298
2092	0.2430873944
2093	0.2430675771
2094	0.2430418673
2095	0.2430235341
2096	0.2430029552
2097	0.2429843552
2098	0.2429698299
2099	0.242955955
2100	0.2429454987
2101	0.2429309623
2102	0.2429242138
2103	0.2429118453
2104	0.2428977147
2105	0.2428823055
2106	0.2428578465
2107	0.2428356888
2108	0.2428191456
2109	0.2428065436
2110	0.2427818845
2111	0.2427613611
2112	0.2427375747
2113	0.2427166845
2114	0.2427017423
2115	0.2426800515
2116	0.2426636918
2117	0.2426386546
2118	0.2426206717
2119	0.24259743
2120	0.2425773903
2121	0.2425543154
2122	0.2425317353
2123	0.2425176213
2124	0.2424911166
2125	0.2424708935
2126	0.2424594478
2127	0.2424327707
2128	0.2424133703
2129	0.2423996232
2130	0.2423766762
2131	0.2423559138
2132	0.2423322719
2133	0.2423097474
2134	0.2422949997
2135	0.2422824922
2136	0.242262786
2137	0.2422451033
2138	0.2422251358
2139	0.2422030727
2140	0.2421899815
2141	0.2421709146
2142	0.24215386
2143	0.2421420918
2144	0.2421129689
2145	0.2420821283
2146	0.2420655796
2147	0.2420482192
2148	0.2420278293
2149	0.2420057661
2150	0.2419947818
2151	0.241980729
2152	0.2419599332
2153	0.2419426118
2154	0.2419254015
2155	0.2419092586
2156	0.2418966733
2157	0.2418669833
2158	0.2418518632
2159	0.2418339081
2160	0.2418103774
2161	0.2417929892
2162	0.2417672016
2163	0.2417559282
2164	0.2417392183
2165	0.2417219746
2166	0.2417046754
2167	0.2416814171
2168	0.2416595152
2169	0.2416441338
2170	0.2416359178
2171	0.2416188687
2172	0.2416029703
2173	0.2415898459
2174	0.2415731526
2175	0.2415605951
2176	0.2415453916
2177	0.241530327
2178	0.2415147844
2179	0.2414963512
2180	0.2414732597
2181	0.24145332
2182	0.2414353204
2183	0.2414212342
2184	0.2413987097
2185	0.2413856797
2186	0.2413723439
2187	0.2413551281
2188	0.2413339877
2189	0.2413238094
2190	0.2413092063
2191	0.2412861592
2192	0.241263101
2193	0.2412490593
2194	0.2412347619
2195	0.2412189413
2196	0.2412143497
2197	0.2411948825
2198	0.241179868
2199	0.2411677997
2200	0.2411465148
2201	0.241121133
2202	0.2410990643
2203	0.2410858787
2204	0.24107142
2205	0.2410531925
2206	0.2410388562
2207	0.241020612
2208	0.241001167
2209	0.2409823225
2210	0.2409693091
2211	0.2409480798
2212	0.240927084
2213	0.2409075834
2214	0.2408935806
2215	0.2408734742
2216	0.24084956
2217	0.2408370692
2218	0.240816657
2219	0.2407979514
2220	0.2407828591
2221	0.2407658545
2222	0.2407417846
2223	0.2407218338
2224	0.240702917
2225	0.2406922995
2226	0.2406723543
2227	0.2406501021
2228	0.2406305627
2229	0.2406134914
2230	0.2405951471
2231	0.240577709
2232	0.2405620941
2233	0.2405370625
2234	0.2405152272
2235	0.2404936866
2236	0.2404757426
2237	0.2404606781
2238	0.2404438013
2239	0.2404256683
2240	0.2404166351
2241	0.24039868
2242	0.2403761387
2243	0.2403546315
2244	0.2403345139
2245	0.2403185989
2246	0.2402992818
2247	0.2402824829
2248	0.2402741279
2249	0.240254733
2250	0.2402345154
2251	0.2402086444
2252	0.2401927016
2253	0.2401790935
2254	0.2401685705
2255	0.2401521552
2256	0.2401302866
2257	0.2401064168
2258	0.2400850096
2259	0.2400647586
2260	0.2400497552
2261	0.2400330119
2262	0.2400111322
2263	0.2399989305
2264	0.2399746104
2265	0.2399525417
2266	0.2399370213
2267	0.2399141355
2268	0.2398996768
2269	0.2398810602
2270	0.2398662402
2271	0.2398464229
2272	0.2398247044
2273	0.2398053984
2274	0.239792852
2275	0.2397768814
2276	0.239765469
2277	0.2397482532
2278	0.2397279133
2279	0.2397119816
2280	0.2396877393
2281	0.2396668713
2282	0.2396471651
2283	0.239626564
2284	0.2396123666
2285	0.2395959235
2286	0.2395828268
2287	0.239565233
2288	0.2395442093
2289	0.2395251424
2290	0.2395076431
2291	0.239490783
2292	0.2394666742
2293	0.2394506813
2294	0.2394228925
2295	0.2394071943
2296	0.2393899284
2297	0.2393721345
2298	0.2393428726
2299	0.2393275579
2300	0.2393139164
2301	0.2392856551
2302	0.2392684337
2303	0.2392486942
2304	0.239227009
2305	0.2392118722
2306	0.2391890864
2307	0.2391708978
2308	0.2391507969
2309	0.2391275497
2310	0.2391082382
2311	0.2390893214
2312	0.2390754798
2313	0.2390633726
2314	0.2390414984
2315	0.2390237211
2316	0.2390058216
2317	0.2389938144
2318	0.2389753923
2319	0.2389584267
2320	0.2389415888
2321	0.2389212823
2322	0.2389045723
2323	0.2388883571
2324	0.238880558
2325	0.238868712
2326	0.2388499008
2327	0.2388350531
2328	0.2388194271
2329	0.2387973195
2330	0.2387791086
2331	0.2387636049
2332	0.2387436097
2333	0.238721074
2334	0.2387055981
2335	0.2386881266
2336	0.2386755524
2337	0.2386635619
2338	0.2386514102
2339	0.2386336719
2340	0.2386162115
2341	0.2385916524
2342	0.2385800677
2343	0.2385579712
2344	0.2385413502
2345	0.2385227113
2346	0.2385115268
2347	0.2384914371
2348	0.2384791019
2349	0.2384612135
2350	0.2384357705
2351	0.2384190717
2352	0.2383985483
2353	0.2383856573
2354	0.2383585189
2355	0.2383390517
2356	0.2383156267
2357	0.2383035083
2358	0.238287521
2359	0.2382695436
2360	0.238246024
2361	0.238231193
2362	0.2382089909
2363	0.2381924699
2364	0.2381773553
2365	0.2381583607
2366	0.2381366422
2367	0.2381107545
2368	0.2380909649
2369	0.2380739214
2370	0.2380575339
2371	0.2380364824
2372	0.2380188942
2373	0.2380052638
2374	0.2379869529
2375	0.237967041
2376	0.2379425653
2377	0.2379199018
2378	0.2379094733
2379	0.2378859371
2380	0.2378690604
2381	0.2378480312
2382	0.2378330166
2383	0.2378109868
2384	0.2377981959
2385	0.2377763106
2386	0.2377598286
2387	0.2377407894
2388	0.2377279651
2389	0.2377130117
2390	0.2376904761
2391	0.2376773738
2392	0.2376596188
2393	0.237637261
2394	0.2376248925
2395	0.2376080492
2396	0.2375928957
2397	0.237574657
2398	0.237560821
2399	0.2375400419
2400	0.2375291076
2401	0.2375138485
2402	0.2374942813
2403	0.2374846144
2404	0.237473569
2405	0.2374558306
2406	0.2374401435
2407	0.2374278528
2408	0.237408986
2409	0.2373911476
2410	0.2373784122
2411	0.2373668831
2412	0.2373492115
2413	0.2373341914
2414	0.2373134457
2415	0.2372974306
2416	0.2372849565
2417	0.2372609255
2418	0.2372387623
2419	0.2372275834
2420	0.2372052534
2421	0.2371954253
2422	0.2371834126
2423	0.2371714999
2424	0.2371555627
2425	0.2371453677
2426	0.2371244997
2427	0.2371028034
2428	0.2370900013
2429	0.2370721129
2430	0.2370509503
2431	0.2370325449
2432	0.2370213104
2433	0.2370036554
2434	0.2369840493
2435	0.2369696073
2436	0.2369444979
2437	0.2369282771
2438	0.2369178709
2439	0.2368964081
2440	0.2368733277
2441	0.2368553336
2442	0.2368371783
2443	0.2368224084
2444	0.2368047924
2445	0.2367926407
2446	0.2367791827
2447	0.236768593
2448	0.2367529948
2449	0.236736107
2450	0.236728747
2451	0.2367170178
2452	0.2366989014
2453	0.2366718242
2454	0.2366496276
2455	0.2366393715
2456	0.2366209105
2457	0.2366005261
2458	0.2365802307
2459	0.2365569168
2460	0.2365458602
2461	0.2365375552
2462	0.2365258872
2463	0.2365090049
2464	0.2364914388
2465	0.2364722552
2466	0.2364488357
2467	0.2364341825
2468	0.2364094733
2469	0.2364009293
2470	0.2363874602
2471	0.2363634292
2472	0.2363485314
2473	0.2363382253
2474	0.2363171794
2475	0.2362971786
2476	0.2362851269
2477	0.2362705015
2478	0.2362568045
2479	0.2362450753
2480	0.2362275759
2481	0.2362048068
2482	0.2361888806
2483	0.2361661615
2484	0.2361485788
2485	0.2361260376
2486	0.236105303
2487	0.2360866308
2488	0.2360759967
2489	0.2360581971
2490	0.2360452505
2491	0.2360254776
2492	0.2360072001
2493	0.2359900676
2494	0.2359711953
2495	0.2359537904
2496	0.2359453688
2497	0.2359352016
2498	0.2359234946
2499	0.2359126882
2500	0.235894872
2501	0.235877734
2502	0.2358650542
2503	0.2358381882
2504	0.2358214615
2505	0.2358001933
2506	0.2357832999
2507	0.2357748393
2508	0.2357630322
2509	0.235744738
2510	0.2357315468
2511	0.2357247149
2512	0.2357076103
2513	0.2356839851
2514	0.2356664691
2515	0.2356460236
2516	0.2356350948
2517	0.2356175733
2518	0.2356028312
2519	0.2355860156
2520	0.2355660481
2521	0.2355502387
2522	0.235539649
2523	0.2355250904
2524	0.2355063681
2525	0.2354892968
2526	0.2354695572
2527	0.2354511518
2528	0.235435259
2529	0.2354132125
2530	0.2353981702
2531	0.2353872026
2532	0.23536609
2533	0.2353511644
2534	0.2353364445
2535	0.2353174888
2536	0.2353004508
2537	0.2352835352
2538	0.2352669976
2539	0.2352516606
2540	0.2352318377
2541	0.2352119536
2542	0.2351955939
2543	0.2351852544
2544	0.2351774664
2545	0.235159539
2546	0.2351386655
2547	0.2351228783
2548	0.2351118217
2549	0.2351046619
2550	0.2350928937
2551	0.2350730764
2552	0.2350592626
2553	0.2350514468
2554	0.2350294893
2555	0.2350130239
2556	0.2349939792
2557	0.23497484
2558	0.2349600312
2559	0.2349443607
2560	0.2349287125
2561	0.2349102181
2562	0.2348882106
2563	0.2348751528
2564	0.2348602328
2565	0.2348430003
2566	0.2348228271
2567	0.2348065785
2568	0.234783537
2569	0.2347735978
2570	0.2347573436
2571	0.2347360976
2572	0.2347198379
2573	0.2347021274
2574	0.2346834551
2575	0.234666873
2576	0.2346513749
2577	0.2346372053
2578	0.2346197393
2579	0.2346018565
2580	0.2345753962
2581	0.2345548006
2582	0.2345460232
2583	0.2345223313
2584	0.2344996733
2585	0.234479578
2586	0.2344669594
2587	0.2344539849
2588	0.2344339563
2589	0.2344165515
2590	0.2344025876
2591	0.2343824256
2592	0.2343718971
2593	0.2343538641
2594	0.2343390831
2595	0.2343246356
2596	0.234308526
2597	0.2342916604
2598	0.2342711537
2599	0.2342540435
2600	0.2342370611
2601	0.2342132525
2602	0.2341970706
2603	0.2341762971
2604	0.2341583475
2605	0.234140926
2606	0.2341218202
2607	0.234109713
2608	0.2340899845
2609	0.2340761874
2610	0.2340556363
2611	0.2340332785
2612	0.2340231225
2613	0.2340054008
2614	0.2339871566
2615	0.2339700241
2616	0.2339540201
2617	0.2339304005
2618	0.2339218454
2619	0.2339070644
2620	0.2338877084
2621	0.2338757346
2622	0.233863316
2623	0.2338497135
2624	0.2338293124
2625	0.2338218802
2626	0.2338081998
2627	0.233793063
2628	0.2337714001
2629	0.2337462129
2630	0.2337306536
2631	0.233716673
2632	0.2337062279
2633	0.233691836
2634	0.2336714794
2635	0.233655431
2636	0.2336358082
2637	0.2336257077
2638	0.2336203489
2639	0.2336030775
2640	0.2335929548
2641	0.2335789798
2642	0.2335630703
2643	0.2335436532
2644	0.233520784
2645	0.2335033125
2646	0.2334988042
2647	0.2334871139
2648	0.2334800041
2649	0.2334700093
2650	0.2334483352
2651	0.233428201
2652	0.2334002899
2653	0.233380328
2654	0.2333627064
2655	0.2333433115
2656	0.2333292754
2657	0.2333064451
2658	0.2332962557
2659	0.2332768663
2660	0.2332610291
2661	0.2332389771
2662	0.2332187761
2663	0.2332043397
2664	0.2331879522
2665	0.2331707975
2666	0.2331575285
2667	0.233138834
2668	0.2331287725
2669	0.2331069872
2670	0.2330934403
2671	0.2330754629
2672	0.2330607819
2673	0.2330500755
2674	0.2330346219
2675	0.2330150046
2676	0.2329968605
2677	0.2329780381
2678	0.232960511
2679	0.2329392317
2680	0.2329271856
2681	0.2329112928
2682	0.2328904859
2683	0.2328727642
2684	0.2328564656
2685	0.2328414122
2686	0.2328194936
2687	0.2328097044
2688	0.2327870131
2689	0.2327676516
2690	0.2327454494
2691	0.2327312799
2692	0.2327130134
2693	0.2327048808
2694	0.2326948526
2695	0.2326757523
2696	0.2326614771
2697	0.2326405758
2698	0.23262724
2699	0.2326207139
2700	0.2326037149
2701	0.2325939369
2702	0.2325801119
2703	0.2325675711
2704	0.2325548691
2705	0.2325356521
2706	0.2325210601
2707	0.2325044891
2708	0.2324836377
2709	0.2324715917
2710	0.2324529472
2711	0.2324358704
2712	0.2324233296
2713	0.232412651
2714	0.2324052743
2715	0.232385368
2716	0.2323657563
2717	0.2323520482
2718	0.2323334815
2719	0.2323146592
2720	0.2322959036
2721	0.2322806945
2722	0.2322728565
2723	0.2322528612
2724	0.2322350951
2725	0.2322171288
2726	0.232202042
2727	0.2321801345
2728	0.2321629187
2729	0.2321481432
2730	0.2321327285
2731	0.2321098815
2732	0.2320883242
2733	0.2320732097
2734	0.2320628146
2735	0.2320524195
2736	0.2320271933
2737	0.2320156531
2738	0.2320036626
2739	0.2319911385
2740	0.2319743174
2741	0.2319575018
2742	0.2319434767
2743	0.2319285067
2744	0.2319139147
2745	0.2318989335
2746	0.2318869819
2747	0.2318712392
2748	0.2318562136
2749	0.2318407321
2750	0.2318314099
2751	0.2318147667
2752	0.2318003469
2753	0.2317845097
2754	0.2317698176
2755	0.2317511898
2756	0.2317398442
2757	0.2317256524
2758	0.2317105879
2759	0.2316969742
2760	0.2316927884
2761	0.2316779962
2762	0.2316594073
2763	0.2316415022
2764	0.231624581
2765	0.2316064813
2766	0.2315965143
2767	0.2315765857
2768	0.2315622049
2769	0.2315433659
2770	0.2315197018
2771	0.2314984447
2772	0.231487288
2773	0.231472935
2774	0.2314565753
2775	0.2314435175
2776	0.2314277247
2777	0.2314129437
2778	0.2313956223
2779	0.2313804299
2780	0.2313585557
2781	0.2313422682
2782	0.2313321844
2783	0.2313097877
2784	0.2312973025
2785	0.2312806593
2786	0.2312633267
2787	0.2312491683
2788	0.2312373501
2789	0.2312180553
2790	0.231206037
2791	0.2311919619
2792	0.2311782871
2793	0.2311602041
2794	0.2311528775
2795	0.2311338106
2796	0.2311175787
2797	0.2311017137
2798	0.2310865824
2799	0.2310708842
2800	0.2310534738
2801	0.2310419947
2802	0.2310310437
2803	0.2310135444
2804	0.2309950834
2805	0.2309765501
2806	0.2309615078
2807	0.2309452092
2808	0.2309252418
2809	0.2309122951
2810	0.2308877861
2811	0.2308711984
2812	0.230850525
2813	0.2308258436
2814	0.2308162545
2815	0.2307941024
2816	0.2307797161
2817	0.2307618832
2818	0.2307478471
2819	0.2307334774
2820	0.2307236382
2821	0.2307036096
2822	0.2306959606
2823	0.2306803402
2824	0.2306684053
2825	0.2306586828
2826	0.2306396159
2827	0.230629571
2828	0.2306094034
2829	0.230587368
2830	0.230577312
2831	0.2305653827
2832	0.2305545596
2833	0.2305416352
2834	0.2305319961
2835	0.2305141633
2836	0.2304932786
2837	0.2304673354
2838	0.2304574239
2839	0.2304414143
2840	0.2304276117
2841	0.2304112853
2842	0.2303933246
2843	0.2303702664
2844	0.2303594877
2845	0.2303401595
2846	0.2303252284
2847	0.2303006026
2848	0.2302903632
2849	0.2302764215
2850	0.2302668992
2851	0.2302466315
2852	0.230231945
2853	0.2302205437
2854	0.2302112549
2855	0.2301979692
2856	0.2301732433
2857	0.2301603412
2858	0.2301473001
2859	0.2301400902
2860	0.2301235804
2861	0.2301070149
2862	0.2300896657
2863	0.2300690923
2864	0.2300514651
2865	0.2300407143
2866	0.2300215306
2867	0.2300085562
2868	0.2299921631
2869	0.2299778712
2870	0.2299709949
2871	0.2299489929
2872	0.2299285029
2873	0.2299122933
2874	0.2298997302
2875	0.2298829924
2876	0.2298689674
2877	0.2298490222
2878	0.2298430575
2879	0.2298270924
2880	0.2298087482
2881	0.2297906485
2882	0.2297783356
2883	0.2297599191
2884	0.2297432146
2885	0.2297302514
2886	0.2297039635
2887	0.2296799992
2888	0.2296722501
2889	0.2296530275
2890	0.2296334381
2891	0.2296170394
2892	0.2295991287
2893	0.2295811458
2894	0.2295567368
2895	0.229537542
2896	0.2295200482
2897	0.2295024933
2898	0.2294874733
2899	0.2294725254
2900	0.2294535641
2901	0.2294368931
2902	0.2294151746
2903	0.229400955
2904	0.2293834835
2905	0.2293696363
2906	0.2293517923
2907	0.2293374616
2908	0.229323909
2909	0.2293059428
2910	0.2292911729
2911	0.2292744017
2912	0.2292600432
2913	0.2292443171
2914	0.2292367571
2915	0.2292200805
2916	0.2292011803
2917	0.2291803345
2918	0.2291680272
2919	0.2291579379
2920	0.2291407276
2921	0.2291255908
2922	0.229112105
2923	0.2290882963
